Start Date,40182
End Date,
,
,.BZXEM F Index
,Last Price
Dates,PX_LAST
24-Oct-13,3.897
25-Oct-13,4.016
28-Oct-13,3.8663
29-Oct-13,3.9808
30-Oct-13,4.0139
31-Oct-13,3.9212
1-Nov-13,3.8827
4-Nov-13,4.0515
5-Nov-13,4.2082
6-Nov-13,4.3405
7-Nov-13,4.5067
8-Nov-13,4.4107
11-Nov-13,4.4345
12-Nov-13,4.2674
13-Nov-13,4.2674
14-Nov-13,4.2419
15-Nov-13,4.2822
18-Nov-13,4.1235
19-Nov-13,4.3487
20-Nov-13,4.3054
21-Nov-13,4.4622
22-Nov-13,4.5029
25-Nov-13,4.6482
26-Nov-13,4.5924
27-Nov-13,4.5898
28-Nov-13,4.6715
29-Nov-13,4.7814
2-Dec-13,5.0049
3-Dec-13,5.1112
4-Dec-13,5.0694
5-Dec-13,4.761
6-Dec-13,4.6817
9-Dec-13,4.7911
10-Dec-13,4.6526
11-Dec-13,4.6842
12-Dec-13,4.6532
13-Dec-13,4.6884
16-Dec-13,4.6361
17-Dec-13,4.6693
18-Dec-13,4.6863
19-Dec-13,4.8948
20-Dec-13,5.1339
23-Dec-13,5.146
24-Dec-13,5.1389
25-Dec-13,5.1495
26-Dec-13,5.1589
27-Dec-13,4.9584
30-Dec-13,5.0716
31-Dec-13,5.076
1-Jan-14,5.0744
2-Jan-14,5.0684
3-Jan-14,4.9696
6-Jan-14,5.0886
7-Jan-14,5.1425
8-Jan-14,5.4266
9-Jan-14,5.3667
10-Jan-14,5.2791
13-Jan-14,5.1729
14-Jan-14,5.1143
15-Jan-14,5.1641
16-Jan-14,4.9868
17-Jan-14,4.9161
20-Jan-14,5.0179
21-Jan-14,5.1743
22-Jan-14,5.0621
23-Jan-14,5.197
24-Jan-14,4.9449
27-Jan-14,5.1236
28-Jan-14,5.2269
29-Jan-14,5.2567
30-Jan-14,5.116
31-Jan-14,5.1709
3-Feb-14,5.1724
4-Feb-14,5.0641
5-Feb-14,5.0963
6-Feb-14,5.2039
7-Feb-14,5.2079
10-Feb-14,5.2037
11-Feb-14,5.2328
12-Feb-14,5.3696
13-Feb-14,5.226
14-Feb-14,5.2891
17-Feb-14,5.2105
18-Feb-14,5.3184
19-Feb-14,5.3064
20-Feb-14,4.9888
21-Feb-14,5.0487
24-Feb-14,4.9064
25-Feb-14,4.8718
26-Feb-14,4.7784
27-Feb-14,4.6716
28-Feb-14,4.8554
3-Mar-14,4.7888
4-Mar-14,4.7817
5-Mar-14,4.9045
6-Mar-14,5.0176
7-Mar-14,4.9593
10-Mar-14,4.9925
