13/dez/18;2,0982
14/dez/18;2,0247
17/dez/18;2,0862
18/dez/18;2,1439
19/dez/18;2,0398
20/dez/18;1,8668
21/dez/18;1,7404
24/dez/18;1,731
25/dez/18;1,7525
26/dez/18;1,7351
27/dez/18;1,6044
28/dez/18;1,6639
31/dez/18;1,6437
1/jan/19;1,6548
2/jan/19;1,6239
3/jan/19;1,6666
4/jan/19;1,5449
7/jan/19;1,5724
8/jan/19;1,5009
9/jan/19;1,4724
10/jan/19;1,5838
11/jan/19;1,5595
14/jan/19;1,5222
15/jan/19;1,625
16/jan/19;1,6488
17/jan/19;1,562
18/jan/19;1,3401
21/jan/19;1,4025
22/jan/19;1,3565
23/jan/19;1,2974
24/jan/19;1,5372
25/jan/19;1,5679
28/jan/19;1,5605
29/jan/19;1,4995
30/jan/19;1,5519
31/jan/19;1,4203
1/fev/19;1,1903
4/fev/19;1,2115
5/fev/19;1,3139
6/fev/19;1,4906
7/fev/19;1,5089
8/fev/19;1,6073
11/fev/19;1,56
12/fev/19;1,4481
13/fev/19;1,349
14/fev/19;1,3232
15/fev/19;1,2168
18/fev/19;1,3738
19/fev/19;1,2751
20/fev/19;1,3781
21/fev/19;1,438
22/fev/19;1,4189
25/fev/19;1,4883
26/fev/19;1,5391
27/fev/19;1,5436
28/fev/19;1,5359
1/mar/19;1,5635
4/mar/19;1,5515
5/mar/19;1,5893
6/mar/19;1,7271
7/mar/19;1,6971
8/mar/19;1,6065
11/mar/19;1,4584
12/mar/19;1,4759
13/mar/19;1,3833
14/mar/19;1,4259
15/mar/19;1,4185
18/mar/19;1,4306
19/mar/19;1,3801
20/mar/19;1,3443
21/mar/19;1,4129
22/mar/19;1,8972
25/mar/19;1,6791
26/mar/19;1,7665
27/mar/19;1,9181
28/mar/19;1,5763
29/mar/19;1,5719
1/abr/19;1,4712
2/abr/19;1,4997
3/abr/19;1,5668
4/abr/19;1,5045
5/abr/19;1,5265
8/abr/19;1,6079
9/abr/19;1,6298
10/abr/19;1,5013
11/abr/19;1,5762
12/abr/19;1,6357
15/abr/19;1,4965
16/abr/19;1,544
17/abr/19;1,6133
18/abr/19;1,5964
19/abr/19;1,541
22/abr/19;1,5565
23/abr/19;1,3589
24/abr/19;1,4536
25/abr/19;1,4651
26/abr/19;1,4354
29/abr/19;1,4796
30/abr/19;1,4803
1/mai/19;1,4644
2/mai/19;1,3998
3/mai/19;1,2485
6/mai/19;1,2749
7/mai/19;1,2489
8/mai/19;1,2403
9/mai/19;1,2388
10/mai/19;1,2653
13/mai/19;1,3141
14/mai/19;1,287
15/mai/19;1,359
16/mai/19;1,4713
17/mai/19;1,6614
20/mai/19;1,4793
21/mai/19;1,4619
